-72.6565,38
-72.4638,38.25
-72.271,38.5
-71,39.05
-71,39.066667
-71,39.083333
-71,40
-71,40.083333
-71,40.016667
-71,40.25
-71,40.033333
-71,40.416667
-71,40.05
-71,40.066667
-71,40.083333
-71,41
